category,file,line,severity,id
"hardcoded-timeouts","crates/vox-actor-runtime/src/activity.rs",360,"warning","hv-0299"
"hardcoded-timeouts","crates/vox-actor-runtime/src/activity.rs",379,"warning","hv-0300"
"hardcoded-timeouts","crates/vox-actor-runtime/src/activity.rs",406,"warning","hv-0301"
"hardcoded-timeouts","crates/vox-actor-runtime/src/activity.rs",427,"warning","hv-0302"
"hardcoded-timeouts","crates/vox-actor-runtime/src/activity.rs",430,"warning","hv-0303"
"hardcoded-timeouts","crates/vox-actor-runtime/src/durable_scheduler.rs",83,"warning","hv-0304"
"hardcoded-timeouts","crates/vox-actor-runtime/src/durable_scheduler.rs",86,"warning","hv-0305"
"hardcoded-timeouts","crates/vox-actor-runtime/src/durable_scheduler.rs",185,"warning","hv-0306"
"hardcoded-timeouts","crates/vox-actor-runtime/src/durable_scheduler.rs",187,"warning","hv-0307"
"hardcoded-timeouts","crates/vox-actor-runtime/src/durable_scheduler.rs",195,"warning","hv-0308"
"hardcoded-timeouts","crates/vox-actor-runtime/src/durable_scheduler.rs",198,"warning","hv-0309"
"hardcoded-timeouts","crates/vox-actor-runtime/src/durable_scheduler.rs",208,"warning","hv-0310"
"hardcoded-timeouts","crates/vox-actor-runtime/src/inference_env.rs",90,"warning","hv-0311"
"hardcoded-timeouts","crates/vox-actor-runtime/src/inference_env.rs",129,"warning","hv-0312"
"hardcoded-timeouts","crates/vox-actor-runtime/src/presence.rs",120,"warning","hv-0313"
"hardcoded-timeouts","crates/vox-actor-runtime/src/presence.rs",131,"warning","hv-0314"
"hardcoded-timeouts","crates/vox-actor-runtime/src/presence.rs",141,"warning","hv-0315"
"hardcoded-timeouts","crates/vox-actor-runtime/src/presence.rs",142,"warning","hv-0316"
"hardcoded-timeouts","crates/vox-actor-runtime/src/presence.rs",154,"warning","hv-0317"
"hardcoded-timeouts","crates/vox-actor-runtime/src/rate_limit.rs",54,"warning","hv-0318"
"hardcoded-timeouts","crates/vox-actor-runtime/src/resilient_http.rs",130,"warning","hv-0319"
"hardcoded-timeouts","crates/vox-actor-runtime/src/resilient_http.rs",131,"warning","hv-0320"
"hardcoded-timeouts","crates/vox-actor-runtime/src/resilient_http.rs",132,"warning","hv-0321"
"hardcoded-timeouts","crates/vox-actor-runtime/src/subscription.rs",146,"warning","hv-0322"
"hardcoded-timeouts","crates/vox-actor-runtime/src/subscription.rs",158,"warning","hv-0323"
"hardcoded-timeouts","crates/vox-actor-runtime/src/supervisor.rs",158,"warning","hv-0324"
"hardcoded-timeouts","crates/vox-claim-extractor/src/minicheck.rs",84,"warning","hv-0325"
"hardcoded-timeouts","crates/vox-cli/src/commands/ci/pre_push.rs",174,"warning","hv-0326"
"hardcoded-timeouts","crates/vox-cli/src/commands/ci/test_inventory.rs",1115,"warning","hv-0327"
"hardcoded-timeouts","crates/vox-cli/src/commands/diagnostics/doctor/checks_standard/tail.rs",213,"warning","hv-0328"
"hardcoded-timeouts","crates/vox-cli/src/commands/extras/ludus/hud.rs",22,"warning","hv-0329"
"hardcoded-timeouts","crates/vox-cli/src/commands/extras/ludus/hud.rs",80,"warning","hv-0330"
"hardcoded-timeouts","crates/vox-cli/src/commands/generate.rs",30,"warning","hv-0331"
"hardcoded-timeouts","crates/vox-cli/src/commands/live.rs",235,"warning","hv-0332"
"hardcoded-timeouts","crates/vox-cli/src/commands/live.rs",298,"warning","hv-0333"
"hardcoded-timeouts","crates/vox-cli/src/commands/openclaw.rs",552,"warning","hv-0334"
"hardcoded-timeouts","crates/vox-cli/src/commands/openclaw.rs",596,"warning","hv-0335"
"hardcoded-timeouts","crates/vox-cli/src/commands/openclaw.rs",795,"warning","hv-0336"
"hardcoded-timeouts","crates/vox-cli/src/commands/plugin/publish.rs",143,"warning","hv-0337"
"hardcoded-timeouts","crates/vox-cli/src/commands/repair.rs",47,"warning","hv-0338"
"hardcoded-timeouts","crates/vox-cli/src/commands/research/mod.rs",261,"warning","hv-0339"
"hardcoded-timeouts","crates/vox-cli/src/commands/review/coderabbit/github/comments.rs",52,"warning","hv-0340"
"hardcoded-timeouts","crates/vox-cli/src/commands/review/coderabbit/github/reviews/worktree.rs",46,"warning","hv-0341"
"hardcoded-timeouts","crates/vox-cli/src/commands/share.rs",251,"warning","hv-0342"
"hardcoded-timeouts","crates/vox-cli/src/commands/share.rs",273,"warning","hv-0343"
"hardcoded-timeouts","crates/vox-cli/src/commands/status.rs",32,"warning","hv-0344"
"hardcoded-timeouts","crates/vox-cli/src/commands/test.rs",96,"warning","hv-0345"
"hardcoded-timeouts","crates/vox-cli/src/compilerd.rs",329,"warning","hv-0346"
"hardcoded-timeouts","crates/vox-cli/src/compilerd.rs",416,"warning","hv-0347"
"hardcoded-timeouts","crates/vox-cli/src/frontend.rs",56,"warning","hv-0348"
"hardcoded-timeouts","crates/vox-cli/src/fs_utils.rs",175,"warning","hv-0349"
"hardcoded-timeouts","crates/vox-cli/src/progress.rs",40,"warning","hv-0350"
"hardcoded-timeouts","crates/vox-cli/src/progress.rs",73,"warning","hv-0351"
"hardcoded-timeouts","crates/vox-code-audit/src/review/client.rs",20,"warning","hv-0352"
"hardcoded-timeouts","crates/vox-codegen/src/codegen_rust/emit/http.rs",250,"warning","hv-0353"
"hardcoded-timeouts","crates/vox-codegen/src/codegen_ts/hir_emit/mod.rs",950,"warning","hv-0354"
"hardcoded-timeouts","crates/vox-db/src/circuit_breaker.rs",92,"warning","hv-0355"
"hardcoded-timeouts","crates/vox-db/src/circuit_breaker.rs",175,"warning","hv-0356"
"hardcoded-timeouts","crates/vox-db/src/circuit_breaker.rs",186,"warning","hv-0357"
"hardcoded-timeouts","crates/vox-db/src/circuit_breaker.rs",203,"warning","hv-0358"
"hardcoded-timeouts","crates/vox-db/src/circuit_breaker.rs",215,"warning","hv-0359"
"hardcoded-timeouts","crates/vox-deploy-codegen/src/deploy_target.rs",527,"warning","hv-0360"
"hardcoded-timeouts","crates/vox-drift-check/src/extractors/rust.rs",194,"warning","hv-0361"
"hardcoded-timeouts","crates/vox-drift-check/src/extractors/rust.rs",205,"warning","hv-0362"
"hardcoded-timeouts","crates/vox-gamify/src/output_policy.rs",71,"warning","hv-0363"
"hardcoded-timeouts","crates/vox-http-client/src/lib.rs",20,"warning","hv-0364"
"hardcoded-timeouts","crates/vox-http-client/src/lib.rs",21,"warning","hv-0365"
"hardcoded-timeouts","crates/vox-ml-cli/src/commands/populi_cli.rs",941,"warning","hv-0366"
"hardcoded-timeouts","crates/vox-ml-cli/src/commands/populi_cli.rs",1172,"warning","hv-0367"
"hardcoded-timeouts","crates/vox-ml-cli/src/commands/populi_lifecycle.rs",518,"warning","hv-0368"
"hardcoded-timeouts","crates/vox-openclaw-runtime/src/openclaw_discovery.rs",156,"warning","hv-0369"
"hardcoded-timeouts","crates/vox-openclaw-runtime/src/openclaw.rs",73,"warning","hv-0370"
"hardcoded-timeouts","crates/vox-oratio/src/backends/cloud_offload.rs",25,"warning","hv-0371"
"hardcoded-timeouts","crates/vox-orchestrator-mcp/src/http_gateway/eval.rs",110,"warning","hv-0372"
"hardcoded-timeouts","crates/vox-orchestrator-mcp/src/openclaw_tools.rs",152,"warning","hv-0373"
"hardcoded-timeouts","crates/vox-orchestrator-mcp/src/server_state.rs",132,"warning","hv-0374"
"hardcoded-timeouts","crates/vox-orchestrator-mcp/src/server_state.rs",182,"warning","hv-0375"
"hardcoded-timeouts","crates/vox-orchestrator-mcp/src/visus_tools.rs",74,"warning","hv-0376"
"hardcoded-timeouts","crates/vox-orchestrator-mcp/src/visus_tools.rs",135,"warning","hv-0377"
"hardcoded-timeouts","crates/vox-orchestrator/src/bulletin.rs",79,"warning","hv-0378"
"hardcoded-timeouts","crates/vox-orchestrator/src/catalog.rs",19,"warning","hv-0379"
"hardcoded-timeouts","crates/vox-orchestrator/src/catalog.rs",305,"warning","hv-0380"
"hardcoded-timeouts","crates/vox-orchestrator/src/catalog.rs",387,"warning","hv-0381"
"hardcoded-retry-counts","contracts/reports/scaling-audit/findings-latest.json",25763,"warning","hv-0382"
"hardcoded-retry-counts","contracts/reports/scaling-audit/findings-latest.json",36851,"warning","hv-0383"
"hardcoded-retry-counts","crates/vox-code-audit/src/detectors/long_range_coupling.rs",204,"warning","hv-0384"
"hardcoded-retry-counts","crates/vox-code-audit/src/detectors/long_range_coupling.rs",222,"warning","hv-0385"
"hardcoded-retry-counts","crates/vox-code-audit/src/detectors/mod.rs",213,"warning","hv-0386"
"hardcoded-retry-counts","crates/vox-constrained-gen/src/deadlock.rs",33,"warning","hv-0387"
"hardcoded-retry-counts","crates/vox-corpus/src/codegen_vox/part_03.rs",61,"warning","hv-0388"
"hardcoded-retry-counts","crates/vox-corpus/src/corpus/augment/tests_mod.rs",83,"warning","hv-0389"
"hardcoded-retry-counts","crates/vox-db/src/circuit_breaker.rs",176,"warning","hv-0390"
"hardcoded-retry-counts","crates/vox-db/src/circuit_breaker.rs",217,"warning","hv-0391"
"hardcoded-retry-counts","crates/vox-db/src/store/ops_retention.rs",128,"warning","hv-0392"
"hardcoded-retry-counts","crates/vox-gamify/src/achievement/tracker.rs",144,"warning","hv-0393"
"hardcoded-retry-counts","crates/vox-gamify/src/reward_policy.rs",619,"warning","hv-0394"
"hardcoded-retry-counts","crates/vox-gamify/src/teaching.rs",387,"warning","hv-0395"
"hardcoded-retry-counts","crates/vox-gamify/src/teaching.rs",400,"warning","hv-0396"
"hardcoded-retry-counts","crates/vox-gamify/src/teaching.rs",412,"warning","hv-0397"
"hardcoded-retry-counts","crates/vox-orchestrator-mcp/src/compiler_tools.rs",467,"warning","hv-0398"
"hardcoded-retry-counts","crates/vox-orchestrator-mcp/src/compiler_tools.rs",936,"warning","hv-0399"
"hardcoded-retry-counts","crates/vox-orchestrator-mcp/src/compiler_tools.rs",937,"warning","hv-0400"
"hardcoded-retry-counts","crates/vox-orchestrator-mcp/src/llm_bridge/provider_adapter.rs",278,"warning","hv-0401"
"hardcoded-retry-counts","crates/vox-orchestrator-queue/src/oplog/mod.rs",271,"warning","hv-0402"
"hardcoded-retry-counts","crates/vox-orchestrator/src/attention/mod.rs",75,"warning","hv-0403"
"hardcoded-retry-counts","crates/vox-orchestrator/src/calibration.rs",303,"warning","hv-0404"
"hardcoded-retry-counts","crates/vox-orchestrator/src/calibration.rs",341,"warning","hv-0405"
"hardcoded-retry-counts","crates/vox-orchestrator/src/observer.rs",447,"warning","hv-0406"
"hardcoded-retry-counts","crates/vox-orchestrator/src/orchestrator/persistence/lifecycle.rs",39,"warning","hv-0407"
"hardcoded-retry-counts","crates/vox-orchestrator/src/orchestrator/persistence/lifecycle.rs",247,"warning","hv-0408"
"hardcoded-retry-counts","crates/vox-orchestrator/src/orchestrator/task_dispatch/submit/goal.rs",28,"warning","hv-0409"
"hardcoded-retry-counts","crates/vox-orchestrator/src/planning/synthesizer.rs",357,"warning","hv-0410"
"hardcoded-retry-counts","crates/vox-orchestrator/src/planning/types.rs",88,"warning","hv-0411"
"hardcoded-retry-counts","crates/vox-orchestrator/src/queue/mod.rs",215,"warning","hv-0412"
"hardcoded-retry-counts","crates/vox-orchestrator/src/rebalance.rs",193,"warning","hv-0413"
"hardcoded-retry-counts","crates/vox-orchestrator/src/routing/bandit.rs",28,"warning","hv-0414"
"hardcoded-retry-counts","crates/vox-orchestrator/src/security.rs",400,"warning","hv-0415"
"hardcoded-retry-counts","crates/vox-orchestrator/src/security.rs",433,"warning","hv-0416"
"hardcoded-retry-counts","crates/vox-orchestrator/src/types/tasks.rs",483,"warning","hv-0417"
"hardcoded-retry-counts","crates/vox-scaling-policy/src/cost_defense.rs",302,"warning","hv-0418"
"hardcoded-retry-counts","crates/vox-secrets/src/tests.rs",278,"warning","hv-0419"
"hardcoded-retry-counts","crates/vox-tensor/src/data.rs",600,"warning","hv-0420"
"hardcoded-retry-counts","crates/vox-tensor/src/replay.rs",292,"warning","hv-0421"
"hardcoded-retry-counts","crates/vox-tensor/src/replay.rs",314,"warning","hv-0422"
"hardcoded-retry-counts","crates/vox-tensor/src/replay.rs",363,"warning","hv-0423"
"hardcoded-retry-counts","crates/vox-webhook/src/delivery.rs",28,"warning","hv-0424"
"hardcoded-buffer-sizes","contracts/reports/scaling-audit/findings-latest.json",26819,"warning","hv-0425"
"hardcoded-buffer-sizes","contracts/reports/scaling-audit/findings-latest.json",27529,"warning","hv-0426"
"hardcoded-buffer-sizes","contracts/reports/scaling-audit/findings-latest.json",28057,"warning","hv-0427"
"hardcoded-buffer-sizes","contracts/reports/scaling-audit/findings-latest.json",28069,"warning","hv-0428"
"hardcoded-buffer-sizes","contracts/reports/scaling-audit/findings-latest.json",28092,"warning","hv-0429"
"hardcoded-buffer-sizes","contracts/reports/scaling-audit/findings-latest.json",28104,"warning","hv-0430"
"hardcoded-buffer-sizes","crates/vox-actor-runtime/src/routing_telemetry.rs",103,"warning","hv-0431"
"hardcoded-buffer-sizes","crates/vox-arch-check/src/main.rs",1058,"warning","hv-0432"
"hardcoded-buffer-sizes","crates/vox-cli/src/commands/mcp_server/wasm.rs",168,"warning","hv-0433"
"hardcoded-buffer-sizes","crates/vox-cli/src/commands/mcp_server/wasm.rs",169,"warning","hv-0434"
"hardcoded-buffer-sizes","crates/vox-cli/src/commands/secrets.rs",765,"warning","hv-0435"
"hardcoded-buffer-sizes","crates/vox-cli/src/commands/workflow/drain.rs",30,"warning","hv-0436"
"hardcoded-buffer-sizes","crates/vox-code-audit/src/detectors/victory_claim.rs",21,"warning","hv-0437"
"hardcoded-buffer-sizes","crates/vox-corpus/src/training/preflight.rs",41,"warning","hv-0438"
"hardcoded-buffer-sizes","crates/vox-crypto/src/facades.rs",34,"warning","hv-0439"
"hardcoded-buffer-sizes","crates/vox-crypto/src/facades.rs",43,"warning","hv-0440"
"hardcoded-buffer-sizes","crates/vox-crypto/src/facades.rs",198,"warning","hv-0441"
"hardcoded-buffer-sizes","crates/vox-crypto/src/facades.rs",202,"warning","hv-0442"
"hardcoded-buffer-sizes","crates/vox-crypto/src/facades.rs",295,"warning","hv-0443"
"hardcoded-buffer-sizes","crates/vox-crypto/src/facades.rs",303,"warning","hv-0444"
"hardcoded-buffer-sizes","crates/vox-crypto/src/facades.rs",317,"warning","hv-0445"
"hardcoded-buffer-sizes","crates/vox-crypto/src/facades.rs",328,"warning","hv-0446"
"hardcoded-buffer-sizes","crates/vox-db/src/writer_actor.rs",255,"warning","hv-0447"
"hardcoded-buffer-sizes","crates/vox-distributed-training/src/checkpoint.rs",93,"warning","hv-0448"
"hardcoded-buffer-sizes","crates/vox-distributed-training/src/checkpoint.rs",94,"warning","hv-0449"
"hardcoded-buffer-sizes","crates/vox-distributed-training/src/checkpoint.rs",103,"warning","hv-0450"
"hardcoded-buffer-sizes","crates/vox-distributed-training/src/gradient.rs",67,"warning","hv-0451"
"hardcoded-buffer-sizes","crates/vox-distributed-training/src/strategy/data_parallel.rs",37,"warning","hv-0452"
"hardcoded-buffer-sizes","crates/vox-grammar-export/src/compact_prompt.rs",20,"warning","hv-0453"
"hardcoded-buffer-sizes","crates/vox-grammar-export/src/ebnf.rs",14,"warning","hv-0454"
"hardcoded-buffer-sizes","crates/vox-grammar-export/src/lark.rs",11,"warning","hv-0455"
"hardcoded-buffer-sizes","crates/vox-grammar-export/src/ssot_markdown.rs",71,"warning","hv-0456"
"hardcoded-buffer-sizes","crates/vox-identity/src/challenge.rs",5,"warning","hv-0457"
"hardcoded-buffer-sizes","crates/vox-identity/src/storage.rs",17,"warning","hv-0458"
"hardcoded-buffer-sizes","crates/vox-identity/src/storage.rs",26,"warning","hv-0459"
"hardcoded-buffer-sizes","crates/vox-identity/src/storage.rs",31,"warning","hv-0460"
"hardcoded-buffer-sizes","crates/vox-identity/src/storage.rs",92,"warning","hv-0461"
"hardcoded-buffer-sizes","crates/vox-inference/src/dispatcher.rs",57,"warning","hv-0462"
"hardcoded-buffer-sizes","crates/vox-inference/src/dispatcher.rs",59,"warning","hv-0463"
"hardcoded-buffer-sizes","crates/vox-inference/src/dispatcher.rs",60,"warning","hv-0464"
"hardcoded-buffer-sizes","crates/vox-inference/src/dispatcher.rs",61,"warning","hv-0465"
"hardcoded-buffer-sizes","crates/vox-mesh-types/src/trace.rs",29,"warning","hv-0466"
"hardcoded-buffer-sizes","crates/vox-mesh-types/src/trace.rs",40,"warning","hv-0467"
"hardcoded-buffer-sizes","crates/vox-mesh-types/src/trace.rs",49,"warning","hv-0468"
"hardcoded-buffer-sizes","crates/vox-mesh-types/src/trace.rs",60,"warning","hv-0469"
"hardcoded-buffer-sizes","crates/vox-ml-cli/src/commands/ai/serve/handlers.rs",195,"warning","hv-0470"
"hardcoded-buffer-sizes","crates/vox-nanopub/src/signing.rs",23,"warning","hv-0471"
"hardcoded-buffer-sizes","crates/vox-orchestrator-mcp/src/http_gateway/mod.rs",704,"warning","hv-0472"
"hardcoded-buffer-sizes","crates/vox-orchestrator-mcp/src/http_gateway/mod.rs",710,"warning","hv-0473"
"hardcoded-buffer-sizes","crates/vox-orchestrator-mcp/src/http_gateway/token.rs",37,"warning","hv-0474"
"hardcoded-buffer-sizes","crates/vox-orchestrator-mcp/src/server_state.rs",154,"warning","hv-0475"
"hardcoded-buffer-sizes","crates/vox-orchestrator-mcp/src/server_state.rs",204,"warning","hv-0476"
"hardcoded-buffer-sizes","crates/vox-orchestrator-mcp/src/server_state.rs",474,"warning","hv-0477"
"hardcoded-buffer-sizes","crates/vox-orchestrator-queue/src/affinity.rs",386,"warning","hv-0478"
"hardcoded-buffer-sizes","crates/vox-orchestrator-queue/src/affinity.rs",387,"warning","hv-0479"
"hardcoded-buffer-sizes","crates/vox-orchestrator-queue/src/affinity.rs",418,"warning","hv-0480"
"hardcoded-buffer-sizes","crates/vox-orchestrator-queue/src/affinity.rs",432,"warning","hv-0481"
"hardcoded-buffer-sizes","crates/vox-orchestrator-queue/src/affinity.rs",433,"warning","hv-0482"
"hardcoded-buffer-sizes","crates/vox-orchestrator-queue/src/affinity.rs",444,"warning","hv-0483"
"hardcoded-buffer-sizes","crates/vox-orchestrator-queue/src/affinity.rs",445,"warning","hv-0484"
"hardcoded-buffer-sizes","crates/vox-orchestrator-queue/src/oplog/checkpoint.rs",16,"warning","hv-0485"
"hardcoded-buffer-sizes","crates/vox-orchestrator-queue/src/oplog/persist.rs",57,"warning","hv-0486"
"hardcoded-buffer-sizes","crates/vox-orchestrator-queue/src/oplog/persist.rs",160,"warning","hv-0487"
"hardcoded-buffer-sizes","crates/vox-orchestrator-queue/src/oplog/query.rs",66,"warning","hv-0488"
"hardcoded-buffer-sizes","crates/vox-orchestrator-queue/src/oplog/sign.rs",88,"warning","hv-0489"
"hardcoded-buffer-sizes","crates/vox-orchestrator-queue/src/oplog/sign.rs",125,"warning","hv-0490"
"hardcoded-buffer-sizes","crates/vox-orchestrator-queue/src/oplog/store.rs",182,"warning","hv-0491"
"hardcoded-buffer-sizes","crates/vox-orchestrator-types/src/merge_outcome.rs",82,"warning","hv-0492"
"hardcoded-buffer-sizes","crates/vox-orchestrator-types/src/merge_outcome.rs",108,"warning","hv-0493"
"hardcoded-buffer-sizes","crates/vox-orchestrator/src/a2a/dispatch/op_fragment_sync.rs",333,"warning","hv-0494"
"hardcoded-buffer-sizes","crates/vox-orchestrator/src/a2a/dispatch/op_fragment_sync.rs",359,"warning","hv-0495"
"hardcoded-buffer-sizes","crates/vox-orchestrator/src/a2a/dispatch/op_fragment_sync.rs",360,"warning","hv-0496"
"hardcoded-buffer-sizes","crates/vox-orchestrator/src/a2a/dispatch/op_fragment_sync.rs",374,"warning","hv-0497"
"hardcoded-buffer-sizes","crates/vox-orchestrator/src/a2a/dispatch/op_fragment_sync.rs",392,"warning","hv-0498"
"hardcoded-buffer-sizes","crates/vox-orchestrator/src/a2a/dispatch/op_fragment_sync.rs",410,"warning","hv-0499"
"hardcoded-buffer-sizes","crates/vox-orchestrator/src/a2a/dispatch/op_fragment_sync.rs",411,"warning","hv-0500"
"hardcoded-buffer-sizes","crates/vox-orchestrator/src/a2a/dispatch/op_fragment_sync.rs",412,"warning","hv-0501"
"hardcoded-buffer-sizes","crates/vox-orchestrator/src/a2a/dispatch/op_fragment_sync.rs",419,"warning","hv-0502"
"hardcoded-buffer-sizes","crates/vox-orchestrator/src/a2a/dispatch/op_fragment_sync.rs",425,"warning","hv-0503"
"hardcoded-buffer-sizes","crates/vox-orchestrator/src/a2a/dispatch/op_fragment_sync.rs",429,"warning","hv-0504"
"hardcoded-buffer-sizes","crates/vox-orchestrator/src/a2a/jwe.rs",32,"warning","hv-0505"
"hardcoded-buffer-sizes","crates/vox-orchestrator/src/a2a/traceparent.rs",23,"warning","hv-0506"
"hardcoded-buffer-sizes","crates/vox-orchestrator/src/a2a/traceparent.rs",24,"warning","hv-0507"
"hardcoded-buffer-sizes","crates/vox-orchestrator/src/dei_shim/research/emitter.rs",33,"warning","hv-0508"
"hardcoded-buffer-sizes","crates/vox-orchestrator/src/mesh.rs",347,"warning","hv-0509"
"hardcoded-buffer-sizes","crates/vox-orchestrator/src/mesh.rs",365,"warning","hv-0510"
"hardcoded-buffer-sizes","crates/vox-orchestrator/src/tool_receipt.rs",47,"warning","hv-0511"
"hardcoded-buffer-sizes","crates/vox-orchestrator/src/tool_receipt.rs",61,"warning","hv-0512"
"hardcoded-buffer-sizes","crates/vox-package/src/bundle.rs",34,"warning","hv-0513"
"hardcoded-buffer-sizes","crates/vox-package/src/bundle.rs",64,"warning","hv-0514"
"hardcoded-buffer-sizes","crates/vox-package/src/bundle.rs",76,"warning","hv-0515"
"hardcoded-buffer-sizes","crates/vox-package/src/model_bundle.rs",19,"warning","hv-0516"
"hardcoded-buffer-sizes","crates/vox-package/src/model_bundle.rs",35,"warning","hv-0517"
"hardcoded-buffer-sizes","crates/vox-package/src/model_bundle.rs",162,"warning","hv-0518"
"hardcoded-buffer-sizes","crates/vox-plugin-mens-candle-cuda/src/qlora_preflight.rs",69,"warning","hv-0519"
"hardcoded-buffer-sizes","crates/vox-plugin-mens-candle-cuda/src/qlora_weights.rs",94,"warning","hv-0520"
"hardcoded-buffer-sizes","crates/vox-plugin-mens-candle-metal/src/qlora_preflight.rs",69,"warning","hv-0521"
"hardcoded-buffer-sizes","crates/vox-plugin-mens-candle-metal/src/qlora_weights.rs",94,"warning","hv-0522"
"hardcoded-buffer-sizes","crates/vox-plugin-populi-mesh/src/transport/handlers/federation.rs",45,"warning","hv-0523"
"hardcoded-buffer-sizes","crates/vox-plugin-populi-mesh/src/transport/mod.rs",545,"warning","hv-0524"
"hardcoded-version-strings","contracts/config/env-vars.v1.yaml",8,"info","hv-0525"
"hardcoded-version-strings","contracts/config/env-vars.v1.yaml",14,"info","hv-0526"
"hardcoded-version-strings","contracts/config/env-vars.v1.yaml",20,"info","hv-0527"
"hardcoded-version-strings","contracts/config/env-vars.v1.yaml",26,"info","hv-0528"
"hardcoded-version-strings","contracts/config/env-vars.v1.yaml",32,"info","hv-0529"
"hardcoded-version-strings","contracts/config/env-vars.v1.yaml",38,"info","hv-0530"
"hardcoded-version-strings","contracts/config/env-vars.v1.yaml",44,"info","hv-0531"
"hardcoded-version-strings","contracts/config/env-vars.v1.yaml",50,"info","hv-0532"
"hardcoded-version-strings","contracts/config/env-vars.v1.yaml",56,"info","hv-0533"
"hardcoded-version-strings","contracts/config/env-vars.v1.yaml",62,"info","hv-0534"
"hardcoded-version-strings","contracts/config/env-vars.v1.yaml",68,"info","hv-0535"
"hardcoded-version-strings","contracts/config/env-vars.v1.yaml",74,"info","hv-0536"
"hardcoded-version-strings","contracts/config/env-vars.v1.yaml",80,"info","hv-0537"
"hardcoded-version-strings","contracts/config/env-vars.v1.yaml",86,"info","hv-0538"
"hardcoded-version-strings","contracts/config/env-vars.v1.yaml",92,"info","hv-0539"
"hardcoded-version-strings","contracts/config/env-vars.v1.yaml",98,"info","hv-0540"
"hardcoded-version-strings","contracts/config/env-vars.v1.yaml",104,"info","hv-0541"
"hardcoded-version-strings","contracts/config/env-vars.v1.yaml",110,"info","hv-0542"
"hardcoded-version-strings","contracts/config/env-vars.v1.yaml",116,"info","hv-0543"
"hardcoded-version-strings","contracts/config/env-vars.v1.yaml",122,"info","hv-0544"
"hardcoded-version-strings","contracts/config/env-vars.v1.yaml",128,"info","hv-0545"
"hardcoded-version-strings","contracts/config/env-vars.v1.yaml",134,"info","hv-0546"
"hardcoded-version-strings","contracts/config/env-vars.v1.yaml",140,"info","hv-0547"
"hardcoded-version-strings","contracts/config/env-vars.v1.yaml",146,"info","hv-0548"
"hardcoded-version-strings","contracts/config/env-vars.v1.yaml",152,"info","hv-0549"
"hardcoded-version-strings","contracts/config/env-vars.v1.yaml",158,"info","hv-0550"
"hardcoded-version-strings","contracts/config/env-vars.v1.yaml",164,"info","hv-0551"
"hardcoded-version-strings","contracts/config/env-vars.v1.yaml",170,"info","hv-0552"
"hardcoded-version-strings","contracts/config/env-vars.v1.yaml",176,"info","hv-0553"
"hardcoded-version-strings","contracts/config/env-vars.v1.yaml",182,"info","hv-0554"
"hardcoded-version-strings","contracts/config/env-vars.v1.yaml",188,"info","hv-0555"
"hardcoded-version-strings","contracts/config/env-vars.v1.yaml",194,"info","hv-0556"
"hardcoded-version-strings","contracts/config/env-vars.v1.yaml",200,"info","hv-0557"
"hardcoded-version-strings","contracts/config/env-vars.v1.yaml",206,"info","hv-0558"
"hardcoded-version-strings","contracts/config/env-vars.v1.yaml",212,"info","hv-0559"
"hardcoded-version-strings","contracts/config/env-vars.v1.yaml",218,"info","hv-0560"
"hardcoded-version-strings","contracts/config/env-vars.v1.yaml",224,"info","hv-0561"
"hardcoded-version-strings","contracts/config/env-vars.v1.yaml",230,"info","hv-0562"
"hardcoded-version-strings","contracts/config/env-vars.v1.yaml",236,"info","hv-0563"
"hardcoded-version-strings","contracts/config/env-vars.v1.yaml",242,"info","hv-0564"
"hardcoded-version-strings","contracts/config/env-vars.v1.yaml",248,"info","hv-0565"
"hardcoded-version-strings","contracts/config/env-vars.v1.yaml",254,"info","hv-0566"
"hardcoded-version-strings","contracts/config/env-vars.v1.yaml",260,"info","hv-0567"
"hardcoded-version-strings","contracts/config/env-vars.v1.yaml",266,"info","hv-0568"
"hardcoded-version-strings","contracts/config/env-vars.v1.yaml",272,"info","hv-0569"
"hardcoded-version-strings","contracts/config/env-vars.v1.yaml",278,"info","hv-0570"
"hardcoded-version-strings","contracts/config/env-vars.v1.yaml",284,"info","hv-0571"
"hardcoded-version-strings","contracts/config/env-vars.v1.yaml",290,"info","hv-0572"
"hardcoded-version-strings","contracts/config/env-vars.v1.yaml",296,"info","hv-0573"
"hardcoded-version-strings","contracts/config/env-vars.v1.yaml",302,"info","hv-0574"
"hardcoded-version-strings","contracts/config/env-vars.v1.yaml",308,"info","hv-0575"
"hardcoded-version-strings","contracts/config/env-vars.v1.yaml",314,"info","hv-0576"
"hardcoded-version-strings","contracts/config/env-vars.v1.yaml",320,"info","hv-0577"
"hardcoded-version-strings","contracts/config/env-vars.v1.yaml",326,"info","hv-0578"
"hardcoded-version-strings","contracts/config/env-vars.v1.yaml",332,"info","hv-0579"
"hardcoded-version-strings","contracts/config/env-vars.v1.yaml",338,"info","hv-0580"
"hardcoded-version-strings","contracts/config/env-vars.v1.yaml",344,"info","hv-0581"
"hardcoded-version-strings","contracts/config/env-vars.v1.yaml",350,"info","hv-0582"
"hardcoded-version-strings","contracts/config/env-vars.v1.yaml",356,"info","hv-0583"
"hardcoded-version-strings","contracts/config/env-vars.v1.yaml",362,"info","hv-0584"
"hardcoded-version-strings","contracts/config/env-vars.v1.yaml",368,"info","hv-0585"
"hardcoded-version-strings","contracts/config/env-vars.v1.yaml",374,"info","hv-0586"
